"QueryText "," NumResultRows"," UtilityRowCount","CallNestingLevel","QueryBand "," StartTime"," FirstStepTime"," FirstRespTime","NumSteps"," TotalIOCount"," AMPCPUTime"," ParserCPUTime"," UtilityByteCount"," DelayTime","NumOfActiveAMPs"," MaxAMPCPUTime","MaxCPUAmpNumber"," MaxAmpIO","MaxIOAmpNumber"," MinAmpIO"," SpoolUsage","ResponseTimeMet"," TDWMEstMaxRows"," TDWMEstLastRows"," TDWMEstTotalTime"," AMPCPUTimeNorm"," ParserCPUTimeNorm"," MaxAMPCPUTimeNorm","MaxCPUAmpNumberNorm"," MinAmpCPUTimeNorm"," EstProcTime"," EstMaxRowCount"," WDDelayTime"," ParserExpReq","CPUDecayLevel","IODecayLevel"," SeqRespTime"," ReqIOKB"," ReqPhysIO"," ReqPhysIOKB"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:27:54.84","2014-11-08 20:27:54.84","2014-11-08 20:28:01.83"," 19"," 11,200"," 3.016"," 0.000"," ?"," ?"," 2"," 1.512"," 1"," 5,730"," 0"," 5,470"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 70.664"," 0.000"," 35.426"," 1"," 35.238"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.440"," 1,365,969.000"," 9,460.000"," 1,189,119.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:13.31","2014-11-08 20:21:13.31","2014-11-08 20:21:13.74"," 19"," 1,407"," 0.172"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 706"," 0"," 701"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.061"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.440"," 129,135.000"," 831.000"," 99,798.000"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:28:01.83","2014-11-08 20:28:01.83","2014-11-08 20:28:08.86"," 19"," 11,154"," 3.064"," 0.000"," ?"," ?"," 2"," 1.536"," 1"," 5,722"," 0"," 5,432"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 71.789"," 0.000"," 35.988"," 1"," 35.801"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.370"," 1,359,751.000"," 9,441.000"," 1,186,430.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:13.75","2014-11-08 20:21:13.75","2014-11-08 20:21:14.18"," 19"," 1,409"," 0.172"," 0.000"," ?"," ?"," 2"," 0.092"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.155"," 1"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.440"," 129,158.000"," 826.000"," 99,619.000"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:28:08.86","2014-11-08 20:28:08.87","2014-11-08 20:28:15.85"," 19"," 11,195"," 3.036"," 0.000"," ?"," ?"," 2"," 1.520"," 0"," 5,707"," 0"," 5,488"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 71.132"," 0.000"," 35.613"," 0"," 35.519"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.440"," 1,364,754.000"," 9,434.000"," 1,185,270.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:14.19","2014-11-08 20:21:14.19","2014-11-08 20:21:14.62"," 19"," 1,407"," 0.176"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 704"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.122"," 0.000"," 2.061"," 1"," 2.061"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.430"," 129,136.000"," 832.000"," 99,798.000"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:28:15.85","2014-11-08 20:28:15.85","2014-11-08 20:28:22.81"," 19"," 11,171"," 3.028"," 0.000"," ?"," ?"," 2"," 1.524"," 1"," 5,684"," 0"," 5,487"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 70.945"," 0.000"," 35.707"," 1"," 35.238"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.360"," 1,361,877.000"," 9,458.000"," 1,187,971.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:14.63","2014-11-08 20:21:14.63","2014-11-08 20:21:15.05"," 19"," 1,409"," 0.168"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 706"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.935"," 0.000"," 2.061"," 1"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.420"," 129,158.000"," 829.000"," 99,776.000"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:28:22.81","2014-11-08 20:28:22.81","2014-11-08 20:28:29.90"," 19"," 11,270"," 3.020"," 0.000"," ?"," ?"," 2"," 1.516"," 1"," 5,730"," 0"," 5,540"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 70.757"," 0.000"," 35.519"," 1"," 35.238"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.430"," 1,374,178.000"," 9,435.000"," 1,185,956.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:15.06","2014-11-08 20:21:15.06","2014-11-08 20:21:15.49"," 19"," 1,409"," 0.164"," 0.000"," ?"," ?"," 2"," 0.084"," 0"," 706"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.842"," 0.000"," 1.968"," 0"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.440"," 129,158.000"," 829.000"," 99,776.000"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:28:29.90","2014-11-08 20:28:29.90","2014-11-08 20:28:37.03"," 19"," 11,227"," 3.020"," 0.000"," ?"," ?"," 2"," 1.512"," 0"," 5,688"," 0"," 5,539"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 70.758"," 0.000"," 35.426"," 0"," 35.332"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.630"," 1,368,411.000"," 9,440.000"," 1,186,397.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:15.49","2014-11-08 20:21:15.49","2014-11-08 20:21:15.92"," 19"," 1,447"," 0.168"," 0.000"," ?"," ?"," 2"," 0.092"," 1"," 741"," 1"," 706"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.935"," 0.000"," 2.155"," 1"," 1.780"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.430"," 129,067.000"," 829.000"," 99,776.000"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:28:37.03","2014-11-08 20:28:37.03","2014-11-08 20:28:44.13"," 19"," 11,223"," 3.020"," 0.000"," ?"," ?"," 2"," 1.520"," 1"," 5,716"," 0"," 5,507"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 70.758"," 0.000"," 35.613"," 1"," 35.145"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.520"," 1,368,468.000"," 9,451.000"," 1,187,970.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:15.92","2014-11-08 20:21:15.92","2014-11-08 20:21:16.36"," 19"," 1,407"," 0.168"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 742"," 1"," 665"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.935"," 0.000"," 2.061"," 1"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.440"," 129,136.000"," 837.000"," 99,957.000"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:28:44.13","2014-11-08 20:28:44.13","2014-11-08 20:28:51.15"," 19"," 11,193"," 3.000"," 0.000"," ?"," ?"," 2"," 1.500"," 1"," 5,728"," 0"," 5,465"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 70.290"," 0.000"," 35.145"," 1"," 35.145"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.360"," 1,368,512.000"," 9,442.000"," 1,187,052.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:16.37","2014-11-08 20:21:16.37","2014-11-08 20:21:16.79"," 19"," 1,448"," 0.168"," 0.000"," ?"," ?"," 2"," 0.084"," 1"," 742"," 1"," 706"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.936"," 0.000"," 1.968"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.420"," 129,158.000"," 824.000"," 99,649.000"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:28:51.16","2014-11-08 20:28:51.16","2014-11-08 20:28:58.12"," 19"," 11,179"," 3.012"," 0.000"," ?"," ?"," 2"," 1.516"," 1"," 5,720"," 0"," 5,459"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 70.570"," 0.000"," 35.519"," 1"," 35.051"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.360"," 1,362,514.000"," 9,437.000"," 1,185,038.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:13:15.04","2014-11-08 21:13:15.04","2014-11-08 21:13:34.17"," 16"," 29,827"," 9.948"," 0.000"," ?"," ?"," 2"," 5.008"," 1"," 14,985"," 1"," 14,842"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 233.081"," 0.000"," 117.337"," 1"," 115.744"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 19.140"," 3,642,146.000"," 25,004.000"," 3,107,133.000"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:28:58.12","2014-11-08 20:28:58.12","2014-11-08 20:29:05.16"," 19"," 11,141"," 3.048"," 0.000"," ?"," ?"," 2"," 1.528"," 1"," 5,654"," 0"," 5,487"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 71.414"," 0.000"," 35.801"," 1"," 35.613"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.440"," 1,362,007.000"," 9,458.000"," 1,188,320.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:13:34.18","2014-11-08 21:13:34.18","2014-11-08 21:13:53.20"," 16"," 29,842"," 9.912"," 0.004"," ?"," ?"," 2"," 4.964"," 1"," 15,006"," 1"," 14,836"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 232.237"," 0.093"," 116.306"," 1"," 115.931"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 19.030"," 3,640,369.000"," 25,003.000"," 3,107,323.000"
"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_sup "," 5"," ?"," 0","? ","2014-11-08 20:29:05.16","2014-11-08 20:29:05.16","2014-11-08 20:29:12.15"," 19"," 11,217"," 3.032"," 0.000"," ?"," ?"," 2"," 1.516"," 1"," 5,732"," 0"," 5,485"," 41,450,496","T "," 719,476"," 539,607"," 157,628"," 71.038"," 0.000"," 35.519"," 1"," 35.519"," 157.628"," 719,476"," ?"," ?"," 0"," 0"," 7.410"," 1,368,365.000"," 9,446.000"," 1,187,798.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:13:53.20","2014-11-08 21:13:53.20","2014-11-08 21:14:12.14"," 16"," 29,784"," 9.844"," 0.000"," ?"," ?"," 2"," 4.944"," 1"," 14,940"," 1"," 14,844"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 230.644"," 0.000"," 115.837"," 1"," 114.807"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 18.960"," 3,633,255.000"," 25,004.000"," 3,107,284.000"
"select o_year, sum(case when nation = 'BRAZIL' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_disco "," 2"," ?"," 0","? ","2014-11-08 20:37:14.77","2014-11-08 20:37:14.77","2014-11-08 20:37:21.49"," 24"," 11,423"," 3.256"," 0.000"," ?"," ?"," 2"," 1.636"," 0"," 5,712"," 1"," 5,711"," 87,584,768","T "," 1,264,754"," 25"," 91,613"," 76.287"," 0.000"," 38.331"," 0"," 37.956"," 91.613"," 1,264,754"," ?"," ?"," 0"," 0"," 7.260"," 1,400,876.000"," 9,743.000"," 1,253,257.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:14:12.15","2014-11-08 21:14:12.15","2014-11-08 21:14:31.44"," 16"," 29,783"," 10.024"," 0.000"," ?"," ?"," 2"," 5.024"," 1"," 14,987"," 1"," 14,796"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 234.862"," 0.000"," 117.712"," 1"," 117.150"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 19.300"," 3,636,432.000"," 25,001.000"," 3,107,167.000"
"select o_year, sum(case when nation = 'BRAZIL' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_disco "," 2"," ?"," 0","? ","2014-11-08 20:37:21.49","2014-11-08 20:37:21.49","2014-11-08 20:37:28.74"," 24"," 11,399"," 4.160"," 0.000"," ?"," ?"," 2"," 2.084"," 1"," 5,715"," 0"," 5,684"," 87,584,768","T "," 1,264,754"," 25"," 91,613"," 97.468"," 0.000"," 48.828"," 1"," 48.640"," 91.613"," 1,264,754"," ?"," ?"," 0"," 0"," 7.820"," 1,400,910.000"," 9,735.000"," 1,251,831.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:14:31.46","2014-11-08 21:14:31.46","2014-11-08 21:14:50.77"," 16"," 29,745"," 9.972"," 0.004"," ?"," ?"," 2"," 4.992"," 0"," 14,976"," 1"," 14,769"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 233.643"," 0.093"," 116.962"," 0"," 116.681"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 19.330"," 3,631,606.000"," 25,002.000"," 3,107,277.000"
"select o_year, sum(case when nation = 'BRAZIL' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_disco "," 2"," ?"," 0","? ","2014-11-08 20:37:28.75","2014-11-08 20:37:28.75","2014-11-08 20:37:35.66"," 24"," 11,402"," 3.216"," 0.000"," ?"," ?"," 2"," 1.620"," 1"," 5,712"," 1"," 5,690"," 87,584,768","T "," 1,264,754"," 25"," 91,613"," 75.350"," 0.000"," 37.956"," 1"," 37.394"," 91.613"," 1,264,754"," ?"," ?"," 0"," 0"," 7.440"," 1,401,420.000"," 9,734.000"," 1,251,831.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:14:50.78","2014-11-08 21:14:50.78","2014-11-08 21:15:09.97"," 16"," 29,752"," 9.892"," 0.000"," ?"," ?"," 2"," 4.948"," 0"," 14,977"," 1"," 14,775"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 231.768"," 0.000"," 115.931"," 0"," 115.837"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 19.210"," 3,636,051.000"," 25,000.000"," 3,107,054.000"
"select o_year, sum(case when nation = 'BRAZIL' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_disco "," 2"," ?"," 0","? ","2014-11-08 20:37:35.66","2014-11-08 20:37:35.66","2014-11-08 20:37:42.62"," 24"," 11,350"," 3.288"," 0.000"," ?"," ?"," 2"," 1.648"," 1"," 5,686"," 0"," 5,664"," 87,584,768","T "," 1,264,754"," 25"," 91,613"," 77.037"," 0.000"," 38.612"," 1"," 38.425"," 91.613"," 1,264,754"," ?"," ?"," 0"," 0"," 7.520"," 1,397,819.000"," 9,740.000"," 1,252,273.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:17:04.77","2014-11-08 21:17:04.77","2014-11-08 21:17:23.79"," 16"," 29,786"," 9.932"," 0.000"," ?"," ?"," 2"," 4.976"," 1"," 14,950"," 1"," 14,836"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 232.706"," 0.000"," 116.587"," 1"," 116.119"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 19.040"," 3,640,369.000"," 25,003.000"," 3,107,291.000"
"select o_year, sum(case when nation = 'BRAZIL' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_disco "," 2"," ?"," 0","? ","2014-11-08 20:37:42.63","2014-11-08 20:37:42.63","2014-11-08 20:37:49.82"," 24"," 11,395"," 3.948"," 0.000"," ?"," ?"," 2"," 1.988"," 0"," 5,714"," 1"," 5,681"," 87,584,768","T "," 1,264,754"," 25"," 91,613"," 92.500"," 0.000"," 46.578"," 0"," 45.922"," 91.613"," 1,264,754"," ?"," ?"," 0"," 0"," 7.720"," 1,400,655.000"," 9,740.000"," 1,252,720.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:17:23.80","2014-11-08 21:17:23.80","2014-11-08 21:17:43.16"," 16"," 29,695"," 10.000"," 0.000"," ?"," ?"," 2"," 5.016"," 1"," 14,914"," 1"," 14,781"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 234.299"," 0.000"," 117.524"," 1"," 116.775"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 19.380"," 3,625,256.000"," 25,006.000"," 3,107,642.000"
"select o_year, sum(case when nation = 'BRAZIL' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_disco "," 2"," ?"," 0","? ","2014-11-08 20:37:49.82","2014-11-08 20:37:49.83","2014-11-08 20:37:56.86"," 24"," 11,374"," 3.508"," 0.000"," ?"," ?"," 2"," 1.756"," 0"," 5,689"," 1"," 5,685"," 87,584,768","T "," 1,264,754"," 25"," 91,613"," 82.192"," 0.000"," 41.143"," 0"," 41.049"," 91.613"," 1,264,754"," ?"," ?"," 0"," 0"," 7.880"," 1,397,343.000"," 9,740.000"," 1,251,990.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:17:43.16","2014-11-08 21:17:43.16","2014-11-08 21:18:02.33"," 16"," 29,793"," 9.960"," 0.000"," ?"," ?"," 2"," 4.996"," 1"," 14,957"," 1"," 14,836"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 233.362"," 0.000"," 117.056"," 1"," 116.306"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 19.190"," 3,641,258.000"," 25,002.000"," 3,107,386.000"
"select o_year, sum(case when nation = 'BRAZIL' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_disco "," 2"," ?"," 0","? ","2014-11-08 20:37:56.86","2014-11-08 20:37:56.86","2014-11-08 20:38:04.01"," 24"," 11,365"," 4.024"," 0.000"," ?"," ?"," 2"," 2.012"," 1"," 5,700"," 1"," 5,665"," 87,584,768","T "," 1,264,754"," 25"," 91,613"," 94.282"," 0.000"," 47.141"," 1"," 47.141"," 91.613"," 1,264,754"," ?"," ?"," 0"," 0"," 7.740"," 1,400,662.000"," 9,732.000"," 1,252,243.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:18:02.33","2014-11-08 21:18:02.34","2014-11-08 21:18:21.43"," 16"," 29,824"," 9.912"," 0.000"," ?"," ?"," 2"," 4.988"," 1"," 15,006"," 1"," 14,818"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 232.237"," 0.000"," 116.868"," 1"," 115.369"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 19.100"," 3,641,765.000"," 24,994.000"," 3,106,530.000"
"select o_year, sum(case when nation = 'BRAZIL' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_disco "," 2"," ?"," 0","? ","2014-11-08 20:38:04.01","2014-11-08 20:38:04.01","2014-11-08 20:38:11.48"," 24"," 11,408"," 4.040"," 0.000"," ?"," ?"," 2"," 2.036"," 0"," 5,708"," 0"," 5,700"," 87,584,768","T "," 1,264,754"," 25"," 91,613"," 94.656"," 0.000"," 47.703"," 0"," 46.953"," 91.613"," 1,264,754"," ?"," ?"," 0"," 0"," 8.000"," 1,403,075.000"," 9,740.000"," 1,253,450.000"
"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1. "," 411"," ?"," 0","? ","2014-11-08 21:18:21.44","2014-11-08 21:18:21.44","2014-11-08 21:18:40.86"," 16"," 29,793"," 10.116"," 0.000"," ?"," ?"," 2"," 5.076"," 1"," 14,957"," 1"," 14,836"," 40,268,800","T "," 150,066"," 87,540"," 149,937"," 237.017"," 0.000"," 118.930"," 1"," 118.087"," 149.937"," 150,066"," ?"," ?"," 0"," 0"," 19.440"," 3,641,258.000"," 24,995.000"," 3,106,434.000"
